source_type,layer,x1,y1,z1,x2,y2,z2
LWPOLYLINE,STPM_RBEAM_SIG,718506.4018031368,-67425.0149985287,0.0,718506.4018031368,-67105.86606235843,0.0
LWPOLYLINE,S123-BEAM-GL,723843.4427197546,-67128.71565634629,0.0,728169.354817307,-58071.31434071037,0.0
LWPOLYLINE,STPM_RBEAM_SIG,723843.4427197546,-67128.71565634629,0.0,723980.9888861898,-66840.72764347497,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728031.8086508717,-58359.3023535817,0.0,728169.354817307,-58071.31434071037,0.0
LWPOLYLINE,S123-BEAM-GL,728782.5666589256,-57173.76978891882,0.0,732530.2369358981,-53176.26020814045,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728782.5666589256,-57173.76978891882,0.0,729000.8458990001,-56940.93891293574,0.0
LWPOLYLINE,STPM_RBEAM_SIG,732311.9576958236,-53409.09108412351,0.0,732530.2369358981,-53176.26020814045,0.0
LWPOLYLINE,S123-BEAM-GL,732906.4048262934,-52125.01499852963,0.0,732906.4048262934,-47825.01499852878,0.0
LWPOLYLINE,STPM_RBEAM_SIG,732906.4048262934,-52125.01499852963,0.0,732906.4048262934,-51805.86606235942,0.0
LWPOLYLINE,S123-BEAM-GL,723856.4001923427,-52675.00124604199,0.0,732356.3927107968,-52675.0149985296,0.0
LWPOLYLINE,STPM_RBEAM_SIG,732037.2437746264,-52675.0149985296,0.0,732356.3927107968,-52675.0149985296,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3927107968,-52875.0149985296,0.0,728406.3980885807,-57025.01499853005,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728406.3976940259,-56705.86606236009,0.0,728406.3980885807,-57025.01499853005,0.0
LWPOLYLINE,STPM_RBEAM_SIG,733456.3927107968,-57575.01523967755,0.0,733775.541646967,-57575.01537960916,0.0
LWPOLYLINE,STPM_RBEAM_SIG,733456.3987685591,-61575.02052303165,0.0,733775.5477047294,-61575.02052303165,0.0
LWPOLYLINE,STPM_RBEAM_SIG,733156.4048262934,-47925.01501105821,0.0,733475.5537624634,-47925.01502705324,0.0
LWPOLYLINE,S123-BEAM-GL,714006.3927107966,-62075.00590618867,0.0,714006.3910582867,-67274.99681372356,0.0
LWPOLYLINE,STPM_RBEAM_SIG,714006.3910582867,-67274.99681372356,0.0,714006.3910582867,-66955.84787755329,0.0
LWPOLYLINE,S123-BEAM-GL,718156.3714913008,-62075.00590618867,0.0,714006.3927107966,-62075.00590618867,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718156.3714913008,-62075.00590618865,0.0,717837.2225551304,-62075.00590618865,0.0
LWPOLYLINE,S123-BEAM-GL,728817.4738874644,-57940.41511702048,0.0,732495.3297073598,-61209.62040453997,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728817.4738874644,-57940.41511702046,0.0,729056.0087727257,-58152.44613355338,0.0
LWPOLYLINE,STPM_RBEAM_SIG,732256.7948220985,-60997.58938800706,0.0,732495.3297073598,-61209.62040453997,0.0
LWPOLYLINE,S123-BEAM-GL,723506.4125209809,-52675.0149985296,0.0,728017.4905846394,-57186.1057231158,0.0
LWPOLYLINE,STPM_RBEAM_SIG,727791.8185243541,-56960.43302945259,0.0,728017.4905846394,-57186.1057231158,0.0
LWPOLYLINE,S123-BEAM-GL,733456.4108840275,-52675.0149985296,0.0,744956.4108840275,-52675.0149985296,0.0
LWPOLYLINE,STPM_RBEAM_SIG,733456.4108840275,-52675.0149985296,0.0,733775.5598201979,-52675.0149985296,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744637.2619478572,-52675.0149985296,0.0,744956.4108840275,-52675.0149985296,0.0
LWPOLYLINE,S123-BEAM-GL,737106.4048262934,-52425.01499852963,0.0,737106.4048262934,-48175.01499852878,0.0
LWPOLYLINE,STPM_RBEAM_SIG,737106.4048262934,-52425.01499852963,0.0,737106.4048262934,-52105.86606235942,0.0
LWPOLYLINE,S123-BEAM-GL,741306.4048262934,-52425.01499852963,0.0,741306.4048262934,-48175.01499852878,0.0
LWPOLYLINE,STPM_RBEAM_SIG,741306.4048262934,-52425.01499852963,0.0,741306.4048262934,-52105.86606235942,0.0
LWPOLYLINE,S123-BEAM-GL,733156.4080209751,-47925.01501105837,0.0,745156.3959054785,-47925.01561247081,0.0
LWPOLYLINE,S123-BEAM-GL,737106.4048262934,-52925.01499852957,0.0,737106.4048262934,-57375.01499853042,0.0
LWPOLYLINE,STPM_RBEAM_SIG,737106.4048262934,-52925.01499852957,0.0,737106.4048262934,-53244.16393469978,0.0
LWPOLYLINE,S123-BEAM-GL,741306.4048262934,-52925.01499852957,0.0,741306.4048262934,-57375.01499853042,0.0
LWPOLYLINE,STPM_RBEAM_SIG,741306.4048262934,-52925.01499852957,0.0,741306.4048262934,-53244.16393469978,0.0
LWPOLYLINE,S123-BEAM-GL,733456.3927107685,-57575.00971517464,0.0,744956.3987685309,-57575.01475737958,0.0
LWPOLYLINE,STPM_RBEAM_SIG,733456.3927107685,-57575.00971517464,0.0,733775.5416469387,-57575.00985510625,0.0
LWPOLYLINE,S123-BEAM-GL,733456.398768531,-61575.01499852874,0.0,744956.3987685309,-61575.01499852874,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744956.3927107679,-57575.00971517464,0.0,744637.2437745976,-57575.00985510625,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744956.3866530055,-61575.01499852874,0.0,744637.2377168351,-61575.01499852874,0.0
LWPOLYLINE,S123-BEAM-GL,728656.3941346084,-47925.01498349462,0.0,732656.3927107966,-47925.01498349375,0.0
LWPOLYLINE,STPM_RBEAM_SIG,732337.2437746265,-47925.01498349375,0.0,732656.3927107966,-47925.01498349375,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728406.3927107888,-52875.00860766209,0.0,728406.3931604001,-53194.15754383197,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3927107968,-52475.00221681417,0.0,728406.3993196231,-47825.01499852877,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728406.3927107888,-52475.00860768169,0.0,728406.3931604001,-52155.85967151179,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3879106432,-67322.6463991268,0.0,728406.3981296698,-58125.01499852836,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728406.3977589573,-58444.16393469836,0.0,728406.3981296698,-58125.01499852836,0.0
LWPOLYLINE,S123-BEAM-GL,723206.395558324,-57575.01499852969,0.0,718656.4018031368,-57575.01499852969,0.0
LWPOLYLINE,S123-BEAM-GL,718506.4018031368,-61724.98772150869,0.0,718506.4018031368,-57575.01499852872,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718506.3896761907,-61724.98772129861,0.0,718506.3896761907,-61405.83878512834,0.0
LWPOLYLINE,STPM_RBEAM_SIG,724206.4062500285,-78725.01499852783,0.0,724525.5551861987,-78725.01499852783,0.0
LWPOLYLINE,STPM_RBEAM_SIG,723506.3941345603,-77805.86606235761,0.0,723506.3941345603,-78125.01499852783,0.0
LWPOLYLINE,S123-BEAM-GL,723506.3941345603,-79325.01499852783,0.0,723506.3941345603,-93225.02875101715,0.0
LWPOLYLINE,STPM_RBEAM_SIG,723506.3941345603,-79325.01499852783,0.0,723506.3941345603,-79644.16393469804,0.0
LWPOLYLINE,STPM_RBEAM_SIG,714006.3910582867,-78374.99681372356,0.0,714006.3910582867,-78055.84787755329,0.0
LWPOLYLINE,S123-BEAM-GL,722956.3941345315,-78725.01499852879,0.0,714356.416953421,-78725.0149985289,0.0
LWPOLYLINE,STPM_RBEAM_SIG,722956.3941345315,-78725.01499852879,0.0,722637.2451983611,-78725.01499852879,0.0
LWPOLYLINE,STPM_RBEAM_SIG,714356.416953421,-78725.0149985289,0.0,714675.5658895912,-78725.0149985289,0.0
LWPOLYLINE,S123-BEAM-GL,718506.4018031368,-83925.00590618874,0.0,718506.4018031368,-78925.01499852882,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718506.4018031368,-83925.00590618874,0.0,718506.4018031368,-83605.85697001847,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718506.4018031368,-78525.01499852887,0.0,718506.4018031368,-78205.8660623586,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718506.4018031368,-78925.01499852882,0.0,718506.4018031368,-79244.16393469909,0.0
LWPOLYLINE,S123-BEAM-GL,723843.4427197546,-79221.31434071122,0.0,728104.6996356912,-88143.34352815268,0.0
LWPOLYLINE,STPM_RBEAM_SIG,723843.4427197546,-79221.31434071122,0.0,723980.9888861898,-79509.30235358255,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3927107968,-93375.01499852791,0.0,728406.3978894035,-89475.0149966816,0.0
LWPOLYLINE,S123-BEAM-GL,714006.3927769033,-84275.02409086883,0.0,714006.3910582867,-79075.03318333396,0.0
LWPOLYLINE,STPM_RBEAM_SIG,714006.3910582867,-79075.03318333396,0.0,714006.3910582867,-79394.18211950423,0.0
LWPOLYLINE,S123-BEAM-GL,718156.3714913008,-84275.02409086883,0.0,714006.3927769033,-84275.02409086883,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718156.3714913008,-84275.02409086884,0.0,717837.2225551304,-84275.02409086884,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3927107968,-93775.02778024334,0.0,728406.3993196231,-98425.01525057144,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3875746966,-78825.01499852887,0.0,728406.3979630123,-88075.01500038139,0.0
LWPOLYLINE,S123-BEAM-GL,723206.395558324,-88775.01499852783,0.0,718656.4018031368,-88775.01499852783,0.0
LWPOLYLINE,S123-BEAM-GL,718506.4018031368,-84625.04227554883,0.0,718506.4018031368,-88775.01499852879,0.0
LWPOLYLINE,STPM_RBEAM_SIG,718506.3896761907,-84625.0422757589,0.0,718506.3896761907,-84944.19121192917,0.0
LWPOLYLINE,S123-BEAM-GL,723506.3987685309,-93575.01499852871,0.0,727906.3213621957,-89264.88674351032,0.0
LWPOLYLINE,S123-BEAM-GL,728906.4226875943,-88285.19427450038,0.0,733856.3987685309,-83436.22450435557,0.0
LWPOLYLINE,S123-BEAM-GL,734606.3987581334,-93575.12179464415,0.0,743806.3987788705,-93576.90820241514,0.0
LWPOLYLINE,STPM_RBEAM_SIG,734606.3987581334,-93575.12179464415,0.0,734925.5476882871,-93575.1837653102,0.0
LWPOLYLINE,STPM_RBEAM_SIG,743487.2498487168,-93576.84623174909,0.0,743806.3987788705,-93576.90820241514,0.0
LWPOLYLINE,S123-BEAM-GL,739206.3987685306,-93226.01456933437,0.0,739206.3572455109,-82125.01499852876,0.0
LWPOLYLINE,STPM_RBEAM_SIG,739206.3987685306,-93226.01456933437,0.0,739206.4607391967,-92906.86563918072,0.0
LWPOLYLINE,S123-BEAM-GL,739206.398768502,-93924.0154277231,0.0,739206.398768502,-98225.01499852871,0.0
LWPOLYLINE,STPM_RBEAM_SIG,739206.3987685306,-93924.0154277231,0.0,739206.4607391967,-94243.16435787677,0.0
LWPOLYLINE,S123-BEAM-GL,728406.3993196231,-98425.01525057114,0.0,733639.5346067654,-93932.85419971569,0.0
LWPOLYLINE,STPM_RBEAM_SIG,733397.3700235566,-94140.73002346128,0.0,733639.5346067654,-93932.85419971569,0.0
LWPOLYLINE,S123-BEAM-GL,739077.4055752311,-89264.94656428104,0.0,734432.5504781773,-93252.1236596476,0.0
LWPOLYLINE,STPM_RBEAM_SIG,734674.7150613861,-93044.24783590199,0.0,734432.5504781773,-93252.1236596476,0.0
LWPOLYLINE,S123-BEAM-GL,733456.398768502,-63525.01499852864,0.0,744956.398768502,-63525.01499852864,0.0
LWPOLYLINE,S123-BEAM-GL,749506.351540127,-88285.17144079712,0.0,744556.3987685303,-83436.22450435557,0.0
LWPOLYLINE,S123-BEAM-GL,754206.3912870327,-67625.01499852969,0.0,744956.4048262934,-67625.01499852969,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754206.3912870327,-67625.01499852969,0.0,753887.2423508625,-67625.01499852969,0.0
LWPOLYLINE,S123-BEAM-GL,745496.7899061891,-61827.34863815742,0.0,744496.699662562,-67269.65204125056,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745496.7899061891,-61827.34863815742,0.0,745447.282243704,-62142.63427819487,0.0
LWPOLYLINE,S123-BEAM-GL,754206.3912870327,-78725.01499852887,0.0,744956.4048262934,-78725.01499852887,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754906.4034025009,-68544.1639346999,0.0,754906.4034025009,-68225.01499852969,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754906.4034025009,-67025.01499852969,0.0,754906.4034025009,-66705.86606235948,0.0
LWPOLYLINE,S123-BEAM-GL,749456.3973447673,-57575.01534818168,0.0,746006.3973447382,-57575.02017337936,0.0
LWPOLYLINE,STPM_RBEAM_SIG,749456.3973447673,-57575.01534818168,0.0,749137.2484085975,-57575.01579454594,0.0
LWPOLYLINE,STPM_RBEAM_SIG,746325.546280908,-57575.01972701511,0.0,746006.3973447382,-57575.02017337936,0.0
LWPOLYLINE,S123-BEAM-GL,745506.4030503054,-53225.01499852936,0.0,745506.397696934,-57125.01499852896,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745506.4030503054,-53225.01499852936,0.0,745506.4026006943,-53544.16393469926,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745506.3981465452,-56805.86606235907,0.0,745506.397696934,-57125.01499852896,0.0
LWPOLYLINE,S123-BEAM-GL,745356.3973447384,-61125.01499852904,0.0,745356.3973447384,-58025.02604753396,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745356.3973447384,-61125.01499852904,0.0,745356.3973447384,-60805.86606235883,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745356.3973447384,-58344.17498370417,0.0,745356.3973447384,-58025.02604753396,0.0
LWPOLYLINE,S123-BEAM-GL,754906.4048262644,-78125.01499852957,0.0,754906.4034025009,-68225.01499852969,0.0
LWPOLYLINE,S123-BEAM-GL,754556.3973447185,-93575.02875101635,0.0,744956.4048262935,-93575.01499852959,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745275.5537624639,-93575.01499852959,0.0,744956.4048262935,-93575.01499852959,0.0
LWPOLYLINE,S123-BEAM-GL,744606.4048262934,-98425.0101310875,0.0,749756.4034024526,-98425.0150135629,0.0
LWPOLYLINE,S123-BEAM-GL,749472.9307815447,-89228.23177187298,0.0,744775.561580511,-93218.91610519786,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745018.786828856,-93012.28231796523,0.0,744775.561580511,-93218.91610519786,0.0
LWPOLYLINE,S123-BEAM-GL,744356.4048262935,-98525.01499852871,0.0,744356.4048262935,-94125.01499852959,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744356.4048262935,-94444.16393469983,0.0,744356.4048262935,-94125.01499852959,0.0
LWPOLYLINE,S123-BEAM-GL,744356.4048262935,-93025.0149985296,0.0,744356.4048262935,-82125.01499852876,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744356.4048262935,-93025.0149985296,0.0,744356.4048262935,-92705.86606235939,0.0
LWPOLYLINE,S123-BEAM-GL,759906.3957339246,-78525.01499852887,0.0,759906.3957339246,-67825.01499852864,0.0
LWPOLYLINE,S123-BEAM-GL,764406.4064787746,-67975.03318333394,0.0,764406.4048380997,-78374.99681369138,0.0
LWPOLYLINE,STPM_RBEAM_SIG,764406.4064787746,-67975.03318333394,0.0,764406.4064787746,-68294.18211950421,0.0
LWPOLYLINE,S123-BEAM-GL,755456.4034025299,-67625.01499852873,0.0,764056.3805836402,-67625.01499852861,0.0
LWPOLYLINE,STPM_RBEAM_SIG,755456.4034025299,-67625.01499852873,0.0,755775.5523387,-67625.01499852873,0.0
LWPOLYLINE,STPM_RBEAM_SIG,764056.3805836402,-67625.01499852861,0.0,763737.2316474699,-67625.01499852861,0.0
LWPOLYLINE,S123-BEAM-GL,759906.3957339246,-62425.02409086877,0.0,759906.3957339246,-67425.0149985287,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.3957339246,-62425.02409086877,0.0,759906.3957339246,-62744.17302703904,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.3957339246,-67825.01499852864,0.0,759906.3957339246,-68144.16393469891,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.3957339246,-67425.0149985287,0.0,759906.3957339246,-67105.86606235843,0.0
LWPOLYLINE,S123-BEAM-GL,754569.3548173066,-67128.71565634629,0.0,750243.4427197544,-58071.31434071037,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754569.3548173066,-67128.71565634629,0.0,754431.8086508714,-66840.72764347497,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750380.9888861894,-58359.3023535817,0.0,750243.4427197544,-58071.31434071037,0.0
LWPOLYLINE,S123-BEAM-GL,749630.2308781357,-57173.76978891882,0.0,745882.5606011631,-53176.26020814045,0.0
LWPOLYLINE,STPM_RBEAM_SIG,749630.2308781357,-57173.76978891882,0.0,749411.951638061,-56940.93891293574,0.0
LWPOLYLINE,STPM_RBEAM_SIG,746100.8398412376,-53409.09108412351,0.0,745882.5606011631,-53176.26020814045,0.0
LWPOLYLINE,S123-BEAM-GL,745506.3927107679,-52125.01499852963,0.0,745506.3927107679,-47825.01499852878,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745506.3927107679,-52125.01499852963,0.0,745506.3927107679,-51805.86606235942,0.0
LWPOLYLINE,S123-BEAM-GL,754556.3973447185,-52675.00124604199,0.0,746056.4048262646,-52675.0149985296,0.0
LWPOLYLINE,STPM_RBEAM_SIG,746375.5537624347,-52675.0149985296,0.0,746056.4048262646,-52675.0149985296,0.0
LWPOLYLINE,S123-BEAM-GL,750006.4048262642,-52875.0149985296,0.0,750006.3994484805,-57025.01499853005,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.3998430355,-56705.86606236009,0.0,750006.3994484805,-57025.01499853005,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744956.4048262645,-57575.01523967755,0.0,744637.2558900944,-57575.01537960916,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744956.398768502,-61575.02052303165,0.0,744637.2498323317,-61575.02052303165,0.0
LWPOLYLINE,STPM_RBEAM_SIG,745256.392710768,-47925.01501105821,0.0,744937.2437745976,-47925.01502705324,0.0
LWPOLYLINE,S123-BEAM-GL,764406.4047601578,-62075.00590618867,0.0,764406.4064787746,-67274.99681372356,0.0
LWPOLYLINE,STPM_RBEAM_SIG,764406.4064787746,-67274.99681372356,0.0,764406.4064787746,-66955.84787755329,0.0
LWPOLYLINE,S123-BEAM-GL,760256.4260457604,-62075.00590618867,0.0,764406.4047601578,-62075.00590618867,0.0
LWPOLYLINE,STPM_RBEAM_SIG,760256.4260457604,-62075.00590618865,0.0,760575.5749819308,-62075.00590618865,0.0
LWPOLYLINE,S123-BEAM-GL,749595.3236495967,-57940.41511702046,0.0,745917.4678297014,-61209.62040453997,0.0
LWPOLYLINE,STPM_RBEAM_SIG,749595.3236495967,-57940.41511702046,0.0,749356.7887643354,-58152.44613355338,0.0
LWPOLYLINE,STPM_RBEAM_SIG,746156.0027149626,-60997.58938800706,0.0,745917.4678297014,-61209.62040453997,0.0
LWPOLYLINE,S123-BEAM-GL,754906.3850160803,-52675.0149985296,0.0,750395.3069524218,-57186.1057231158,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750620.979012707,-56960.43302945259,0.0,750395.3069524218,-57186.1057231158,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744956.3866530337,-52675.0149985296,0.0,744637.2377168635,-52675.0149985296,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744956.4048262927,-57575.00971517464,0.0,744637.2558901225,-57575.00985510625,0.0
LWPOLYLINE,S123-BEAM-GL,749756.4034024526,-47925.01498349462,0.0,745756.4048262645,-47925.01498349375,0.0
LWPOLYLINE,STPM_RBEAM_SIG,746075.5537624347,-47925.01498349375,0.0,745756.4048262645,-47925.01498349375,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.4048262723,-52875.00860766209,0.0,750006.404376661,-53194.15754383197,0.0
LWPOLYLINE,S123-BEAM-GL,750006.4048262642,-52475.00221681417,0.0,750006.398217438,-47825.01499852877,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.4048262723,-52475.00860768169,0.0,750006.404376661,-52155.85967151179,0.0
LWPOLYLINE,S123-BEAM-GL,750006.4096264181,-67322.6463991268,0.0,750006.3994073913,-58125.01499852836,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.3997781038,-58444.16393469836,0.0,750006.3994073913,-58125.01499852836,0.0
LWPOLYLINE,S123-BEAM-GL,755206.4019787372,-57575.01499852969,0.0,759756.3957339246,-57575.01499852969,0.0
LWPOLYLINE,S123-BEAM-GL,759906.3957339246,-61724.98772150869,0.0,759906.3957339246,-57575.01499852872,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.4078608704,-61724.98772129861,0.0,759906.4078608704,-61405.83878512834,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754206.3912870327,-78725.01499852783,0.0,753887.2423508625,-78725.01499852783,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754906.4034025009,-77805.86606235761,0.0,754906.4034025009,-78125.01499852783,0.0
LWPOLYLINE,S123-BEAM-GL,754906.4034025009,-79325.01499852783,0.0,754906.4034025009,-93225.05502732741,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754906.4034025009,-79325.01499852783,0.0,754906.4034025009,-79644.16393469804,0.0
LWPOLYLINE,STPM_RBEAM_SIG,764406.4064787746,-78374.99681372356,0.0,764406.4064787746,-78055.84787755329,0.0
LWPOLYLINE,S123-BEAM-GL,755456.4034025299,-78725.01499852879,0.0,764056.3805836402,-78725.0149985289,0.0
LWPOLYLINE,STPM_RBEAM_SIG,755456.4034025299,-78725.01499852879,0.0,755775.5523387,-78725.01499852879,0.0
LWPOLYLINE,STPM_RBEAM_SIG,764056.3805836402,-78725.0149985289,0.0,763737.2316474699,-78725.0149985289,0.0
LWPOLYLINE,S123-BEAM-GL,759906.3957339246,-83925.00590618874,0.0,759906.3957339246,-78925.01499852882,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.3957339246,-83925.00590618874,0.0,759906.3957339246,-83605.85697001847,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.3957339246,-78525.01499852887,0.0,759906.3957339246,-78205.8660623586,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.3957339246,-78925.01499852882,0.0,759906.3957339246,-79244.16393469909,0.0
LWPOLYLINE,S123-BEAM-GL,754569.3548173066,-79221.31434071122,0.0,750308.0894179736,-88143.3612903086,0.0
LWPOLYLINE,STPM_RBEAM_SIG,754569.3548173066,-79221.31434071122,0.0,754431.8086508714,-79509.30235358255,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750445.6916394714,-87855.25591186943,0.0,750308.1454730363,-88143.24392474077,0.0
LWPOLYLINE,STPM_RBEAM_SIG,749472.9307815447,-89228.23177187289,0.0,749229.7055332,-89434.86555910546,0.0
LWPOLYLINE,S123-BEAM-GL,750006.4048262642,-93375.01499852791,0.0,750006.3996476576,-89475.01499850972,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.4052207912,-89794.16393469882,0.0,750006.4048262363,-89475.01499852887,0.0
LWPOLYLINE,S123-BEAM-GL,764406.4047601578,-84275.02409086883,0.0,764406.4064787746,-79075.03318333396,0.0
LWPOLYLINE,STPM_RBEAM_SIG,764406.4064787746,-79075.03318333396,0.0,764406.4064787746,-79394.18211950423,0.0
LWPOLYLINE,S123-BEAM-GL,760256.4260457604,-84275.02409086883,0.0,764406.4047601578,-84275.02409086883,0.0
LWPOLYLINE,STPM_RBEAM_SIG,760256.4260457604,-84275.02409086884,0.0,760575.5749819308,-84275.02409086884,0.0
LWPOLYLINE,S123-BEAM-GL,750006.4048262642,-93775.02778024334,0.0,750006.3982174378,-98425.0152505714,0.0
LWPOLYLINE,S123-BEAM-GL,750006.4096264181,-79027.38359793072,0.0,750006.3995740489,-88075.01499854847,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.4051969488,-87755.86606235878,0.0,750006.4048262363,-88075.01499852877,0.0
LWPOLYLINE,S123-BEAM-GL,755206.4019787372,-88775.01499852783,0.0,759756.3957339246,-88775.01499852783,0.0
LWPOLYLINE,S123-BEAM-GL,759906.3957339246,-84625.04227554883,0.0,759906.3957339246,-88775.01499852879,0.0
LWPOLYLINE,STPM_RBEAM_SIG,759906.4078608704,-84625.0422757589,0.0,759906.4078608704,-84944.19121192917,0.0
LWPOLYLINE,S123-BEAM-GL,754906.3987685302,-93575.01499852871,0.0,750506.4528667808,-89264.8639111007,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750734.4396480707,-89488.19790093572,0.0,750506.4528667808,-89264.86391110066,0.0
LWPOLYLINE,STPM_RBEAM_SIG,749506.2001455979,-88285.02305717945,0.0,749278.213677649,-88061.68874747577,0.0
LWPOLYLINE,STPM_RBEAM_SIG,743806.3987789277,-93575.12179464415,0.0,743487.249848774,-93575.1837653102,0.0
LWPOLYLINE,S123-BEAM-GL,750006.3982174367,-98425.0150135629,0.0,744747.8950773563,-93912.93965274683,0.0
LWPOLYLINE,STPM_RBEAM_SIG,744990.1020342185,-94120.76610319554,0.0,744747.8950773563,-93912.93965274683,0.0
LWPOLYLINE,STPM_RBEAM_SIG,743711.2696299803,-93023.87157462696,0.0,743953.6799256554,-93231.46081329133,0.0
LWPOLYLINE,S123-BEAM-GL,734286.5609565163,-98425.0101310875,0.0,744126.2365805448,-98425.0101310875,0.0
LWPOLYLINE,S123-BEAM-GL,739325.3251178814,-89267.9466063619,0.0,743953.6799256554,-93231.46081329133,0.0
LWPOLYLINE,S123-BEAM-GL,724156.3927108247,-14481.5013372858,0.0,733456.3927107677,-14481.5013372851,0.0
LWPOLYLINE,STPM_RBEAM_SIG,724156.3927108247,-14481.5013372858,0.0,724475.5416469949,-14481.50133728577,0.0
LWPOLYLINE,S123-BEAM-GL,723606.3927108246,-13931.50133728584,0.0,723606.3927108246,-3931.502062353931,0.0
LWPOLYLINE,STPM_RBEAM_SIG,723606.3927108246,-13931.50133728584,0.0,723606.3927108246,-13612.35240111562,0.0
LWPOLYLINE,STPM_RBEAM_SIG,723606.3927108246,-4250.650998524143,0.0,723606.3927108246,-3931.502062353931,0.0
LWPOLYLINE,S123-BEAM-GL,734441.3912870042,-22931.50133728504,0.0,743971.3791715355,-22931.5013372851,0.0
